LOG DES ATTAQUES
time;att_team;att_type;att_x;att_y;tgt_team;tgt_type;tgt_x;tgt_y;dist;dmg;hp_before;hp_after
35.80;B;Knight;77.00;64.00;A;Knight;76.40;64.00;0.60;6.00;80.00;74.00
35.90;A;Pikeman;73.28;40.00;B;Pikeman;74.00;40.00;0.72;4.00;31.00;27.00
35.90;A;Pikeman;73.28;42.00;B;Pikeman;74.00;42.00;0.72;4.00;51.00;47.00
35.90;A;Pikeman;73.28;44.00;B;Pikeman;74.00;44.00;0.72;4.00;55.00;51.00
35.90;A;Pikeman;73.28;46.00;B;Pikeman;74.00;46.00;0.72;4.00;51.00;47.00
35.90;A;Pikeman;73.28;48.00;B;Pikeman;74.00;48.00;0.72;4.00;35.00;31.00
35.90;A;Pikeman;73.28;70.00;B;Pikeman;74.00;70.00;0.72;4.00;27.00;23.00
35.90;A;Pikeman;73.28;72.00;B;Pikeman;74.00;72.00;0.72;4.00;55.00;51.00
35.90;A;Pikeman;73.28;74.00;B;Pikeman;74.00;74.00;0.72;4.00;55.00;51.00
35.90;A;Pikeman;73.28;76.00;B;Pikeman;74.00;76.00;0.72;4.00;55.00;51.00
35.90;A;Pikeman;73.28;78.00;B;Pikeman;74.00;78.00;0.72;4.00;43.00;39.00
35.90;A;Knight;74.14;48.60;B;Pikeman;74.00;48.00;0.62;8.00;31.00;23.00
35.90;A;Knight;76.40;54.00;B;Knight;77.00;54.00;0.60;6.00;94.00;88.00
35.90;A;Knight;76.40;56.00;B;Knight;77.00;56.00;0.60;6.00;94.00;88.00
35.90;A;Knight;76.40;58.00;B;Knight;77.00;58.00;0.60;6.00;94.00;88.00
35.90;A;Knight;76.40;60.00;B;Knight;77.00;60.00;0.60;6.00;94.00;88.00
35.90;A;Knight;76.40;62.00;B;Knight;77.00;62.00;0.60;6.00;94.00;88.00
35.90;A;Knight;76.40;64.00;B;Knight;77.00;64.00;0.60;6.00;94.00;88.00
35.90;A;Knight;74.14;69.40;B;Pikeman;74.00;70.00;0.62;8.00;23.00;15.00
35.90;A;Crossbowman;69.28;42.20;B;Pikeman;74.00;42.00;4.72;8.00;47.00;39.00
35.90;A;Crossbowman;69.01;44.11;B;Pikeman;74.00;44.00;4.99;8.00;51.00;43.00
35.90;A;Crossbowman;69.28;46.01;B;Pikeman;74.00;46.00;4.72;8.00;47.00;39.00
35.90;A;Crossbowman;69.01;72.11;B;Pikeman;74.00;72.00;4.99;8.00;51.00;43.00
35.90;A;Crossbowman;69.01;74.11;B;Pikeman;74.00;74.00;4.99;8.00;51.00;43.00
35.90;A;Crossbowman;69.01;76.11;B;Pikeman;74.00;76.00;4.99;8.00;51.00;43.00
36.10;A;Crossbowman;69.28;40.20;B;Pikeman;74.00;40.00;4.72;8.00;27.00;19.00
36.10;A;Crossbowman;69.28;70.20;B;Pikeman;74.00;70.00;4.72;8.00;15.00;7.00
36.20;A;Pikeman;76.24;54.00;B;Knight;77.00;54.00;0.76;10.00;88.00;78.00
36.20;A;Pikeman;76.24;56.00;B;Knight;77.00;56.00;0.76;10.00;88.00;78.00
36.20;A;Pikeman;76.24;58.00;B;Knight;77.00;58.00;0.76;10.00;88.00;78.00
36.20;A;Pikeman;76.24;60.00;B;Knight;77.00;60.00;0.76;10.00;88.00;78.00
36.20;A;Pikeman;76.24;62.00;B;Knight;77.00;62.00;0.76;10.00;88.00;78.00
36.20;A;Pikeman;76.24;64.00;B;Knight;77.00;64.00;0.76;10.00;88.00;78.00
36.20;A;Knight;76.46;51.79;B;Knight;77.00;52.00;0.58;6.00;100.00;94.00
36.20;A;Knight;76.46;66.21;B;Knight;77.00;66.00;0.58;6.00;100.00;94.00
36.20;A;Knight;76.50;51.80;B;Knight;77.00;52.00;0.54;6.00;94.00;88.00
36.20;A;Knight;76.50;66.20;B;Knight;77.00;66.00;0.54;6.00;94.00;88.00
36.20;A;Crossbowman;69.77;67.59;B;Pikeman;74.00;70.00;4.87;8.00;7.00;0.00
36.40;A;Crossbowman;69.09;48.50;B;Pikeman;74.00;48.00;4.94;8.00;23.00;15.00
36.50;A;Pikeman;76.08;51.78;B;Knight;77.00;52.00;0.94;10.00;88.00;78.00
36.50;A;Pikeman;76.23;54.00;B;Knight;77.00;54.00;0.77;10.00;78.00;68.00
36.50;A;Pikeman;76.23;56.00;B;Knight;77.00;56.00;0.77;10.00;78.00;68.00
36.50;A;Pikeman;76.23;58.00;B;Knight;77.00;58.00;0.77;10.00;78.00;68.00
36.50;A;Pikeman;76.23;60.00;B;Knight;77.00;60.00;0.77;10.00;78.00;68.00
36.50;A;Pikeman;76.23;62.00;B;Knight;77.00;62.00;0.77;10.00;78.00;68.00
36.50;A;Pikeman;76.23;64.00;B;Knight;77.00;64.00;0.77;10.00;78.00;68.00
36.50;A;Pikeman;76.08;66.22;B;Knight;77.00;66.00;0.94;10.00;88.00;78.00
36.50;A;Pikeman;76.09;51.78;B;Knight;77.00;52.00;0.94;10.00;78.00;68.00
36.50;A;Pikeman;76.09;66.22;B;Knight;77.00;66.00;0.94;10.00;78.00;68.00
36.50;A;Pikeman;76.10;51.78;B;Knight;77.00;52.00;0.93;10.00;68.00;58.00
36.50;A;Pikeman;76.25;54.00;B;Knight;77.00;54.00;0.75;10.00;68.00;58.00
36.50;A;Pikeman;76.25;56.00;B;Knight;77.00;56.00;0.75;10.00;68.00;58.00
36.50;A;Pikeman;76.25;58.00;B;Knight;77.00;58.00;0.75;10.00;68.00;58.00
36.50;A;Pikeman;76.25;60.00;B;Knight;77.00;60.00;0.75;10.00;68.00;58.00
36.50;A;Pikeman;76.25;62.00;B;Knight;77.00;62.00;0.75;10.00;68.00;58.00
36.50;A;Pikeman;76.25;64.00;B;Knight;77.00;64.00;0.75;10.00;68.00;58.00
36.50;A;Pikeman;76.10;66.22;B;Knight;77.00;66.00;0.93;10.00;68.00;58.00
36.50;A;Knight;74.12;48.59;B;Pikeman;74.00;48.00;0.60;8.00;15.00;7.00
36.50;B;Knight;77.00;52.00;A;Knight;76.50;51.80;0.54;6.00;80.00;74.00
36.50;B;Knight;77.00;66.00;A;Knight;76.50;66.20;0.54;6.00;80.00;74.00
36.80;A;Pikeman;73.27;42.00;B;Pikeman;74.00;42.00;0.73;4.00;39.00;35.00
36.80;A;Pikeman;73.27;44.00;B;Pikeman;74.00;44.00;0.73;4.00;43.00;39.00
36.80;A;Pikeman;73.27;46.00;B;Pikeman;74.00;46.00;0.73;4.00;39.00;35.00
36.80;A;Pikeman;73.27;72.00;B;Pikeman;74.00;72.00;0.73;4.00;43.00;39.00
36.80;A;Pikeman;73.27;74.00;B;Pikeman;74.00;74.00;0.73;4.00;43.00;39.00
36.80;A;Pikeman;73.27;76.00;B;Pikeman;74.00;76.00;0.73;4.00;43.00;39.00
36.80;A;Pikeman;73.27;78.00;B;Pikeman;74.00;78.00;0.73;4.00;39.00;35.00
36.80;A;Pikeman;74.09;48.69;B;Pikeman;74.00;48.00;0.70;4.00;7.00;3.00
36.80;A;Pikeman;74.36;69.51;B;Pikeman;75.00;70.00;0.81;4.00;55.00;51.00
36.80;A;Knight;74.52;69.68;B;Pikeman;75.00;70.00;0.58;8.00;51.00;43.00
37.00;A;Crossbowman;69.24;39.66;B;Pikeman;74.00;40.00;4.78;8.00;19.00;11.00
37.20;B;Pikeman;75.00;70.00;A;Knight;74.54;69.68;0.57;10.00;70.00;60.00
37.30;A;Crossbowman;69.27;48.99;B;Pikeman;74.00;48.00;4.83;8.00;3.00;0.00
37.40;A;Knight;76.32;54.00;B;Knight;77.00;54.00;0.68;6.00;58.00;52.00
37.40;A;Knight;76.32;56.00;B;Knight;77.00;56.00;0.68;6.00;58.00;52.00
37.40;A;Knight;76.32;58.00;B;Knight;77.00;58.00;0.68;6.00;58.00;52.00
37.40;A;Knight;76.32;60.00;B;Knight;77.00;60.00;0.68;6.00;58.00;52.00
37.40;A;Knight;76.32;62.00;B;Knight;77.00;62.00;0.68;6.00;58.00;52.00
37.40;A;Knight;76.32;64.00;B;Knight;77.00;64.00;0.68;6.00;58.00;52.00
37.40;A;Crossbowman;69.84;69.75;B;Pikeman;74.00;72.00;4.73;8.00;39.00;31.00
37.50;A;Crossbowman;69.15;39.87;B;Pikeman;74.00;40.00;4.85;8.00;11.00;3.00
37.50;A;Crossbowman;69.25;40.09;B;Pikeman;74.00;40.00;4.75;8.00;3.00;0.00
37.60;A;Crossbowman;69.69;69.96;B;Pikeman;74.00;72.00;4.77;8.00;31.00;23.00
37.60;A;Crossbowman;69.25;77.91;B;Pikeman;74.00;78.00;4.75;8.00;35.00;27.00
37.60;A;Crossbowman;69.15;78.13;B;Pikeman;74.00;78.00;4.85;8.00;27.00;19.00
37.60;B;Knight;77.00;54.00;A;Knight;76.40;54.00;0.60;6.00;74.00;68.00
37.60;B;Knight;77.00;56.00;A;Knight;76.40;56.00;0.60;6.00;74.00;68.00
37.60;B;Knight;77.00;58.00;A;Knight;76.40;58.00;0.60;6.00;74.00;68.00
37.60;B;Knight;77.00;60.00;A;Knight;76.40;60.00;0.60;6.00;74.00;68.00
37.60;B;Knight;77.00;62.00;A;Knight;76.40;62.00;0.60;6.00;74.00;68.00
37.60;B;Knight;77.00;64.00;A;Knight;76.40;64.00;0.60;6.00;74.00;68.00
37.70;A;Pikeman;73.26;44.00;B;Pikeman;74.00;44.00;0.74;4.00;39.00;35.00
37.70;A;Pikeman;74.25;70.00;B;Pikeman;75.00;70.00;0.75;4.00;43.00;39.00
37.70;A;Pikeman;73.26;72.00;B;Pikeman;74.00;72.00;0.74;4.00;23.00;19.00
37.70;A;Pikeman;73.26;74.00;B;Pikeman;74.00;74.00;0.74;4.00;39.00;35.00
37.70;A;Pikeman;73.26;76.00;B;Pikeman;74.00;76.00;0.74;4.00;39.00;35.00
37.70;A;Pikeman;74.35;48.49;B;Pikeman;75.00;48.00;0.81;4.00;55.00;51.00
37.70;A;Pikeman;74.35;69.51;B;Pikeman;75.00;70.00;0.81;4.00;39.00;35.00
37.70;A;Pikeman;74.26;70.00;B;Pikeman;75.00;70.00;0.74;4.00;35.00;31.00
37.70;A;Knight;74.54;48.32;B;Pikeman;75.00;48.00;0.57;8.00;51.00;43.00
37.70;A;Knight;76.40;54.00;B;Knight;77.00;54.00;0.60;6.00;52.00;46.00
37.70;A;Knight;76.40;56.00;B;Knight;77.00;56.00;0.60;6.00;52.00;46.00
37.70;A;Knight;76.40;58.00;B;Knight;77.00;58.00;0.60;6.00;52.00;46.00
37.70;A;Knight;76.40;60.00;B;Knight;77.00;60.00;0.60;6.00;52.00;46.00
37.70;A;Knight;76.40;62.00;B;Knight;77.00;62.00;0.60;6.00;52.00;46.00
37.70;A;Knight;76.40;64.00;B;Knight;77.00;64.00;0.60;6.00;52.00;46.00
37.70;A;Knight;74.54;69.68;B;Pikeman;75.00;70.00;0.57;8.00;31.00;23.00
37.70;A;Crossbowman;69.52;47.80;B;Pikeman;74.00;46.00;4.83;8.00;35.00;27.00
37.70;A;Crossbowman;72.18;56.08;B;Knight;77.00;56.00;4.82;4.00;46.00;42.00
37.70;A;Crossbowman;72.18;58.08;B;Knight;77.00;58.00;4.82;4.00;46.00;42.00
37.70;A;Crossbowman;72.18;60.08;B;Knight;77.00;60.00;4.82;4.00;46.00;42.00
37.70;A;Crossbowman;72.18;62.08;B;Knight;77.00;62.00;4.82;0.00;46.00;46.00
37.80;A;Crossbowman;69.24;78.34;B;Pikeman;74.00;78.00;4.78;8.00;19.00;11.00
37.90;A;Crossbowman;69.28;42.20;B;Pikeman;74.00;42.00;4.72;8.00;35.00;27.00
37.90;A;Crossbowman;69.01;44.11;B;Pikeman;74.00;44.00;4.99;8.00;35.00;27.00
37.90;A;Crossbowman;69.28;46.01;B;Pikeman;74.00;46.00;4.72;8.00;27.00;19.00
37.90;A;Crossbowman;69.01;72.11;B;Pikeman;74.00;72.00;4.99;8.00;19.00;11.00
37.90;A;Crossbowman;69.01;74.11;B;Pikeman;74.00;74.00;4.99;8.00;35.00;27.00
37.90;A;Crossbowman;69.01;76.11;B;Pikeman;74.00;76.00;4.99;8.00;35.00;27.00
37.90;B;Pikeman;75.00;48.00;A;Knight;74.54;48.32;0.57;10.00;70.00;60.00
38.00;A;Pikeman;73.26;78.00;B;Pikeman;74.00;78.00;0.74;4.00;11.00;7.00
38.00;A;Knight;76.46;51.79;B;Knight;77.00;52.00;0.58;6.00;58.00;52.00
38.00;A;Knight;76.46;66.21;B;Knight;77.00;66.00;0.58;6.00;58.00;52.00
38.00;A;Knight;76.50;51.80;B;Knight;77.00;52.00;0.54;6.00;52.00;46.00
38.00;A;Knight;76.50;66.20;B;Knight;77.00;66.00;0.54;6.00;52.00;46.00
38.10;A;Crossbowman;69.55;40.30;B;Pikeman;74.00;42.00;4.76;8.00;27.00;19.00
38.10;A;Crossbowman;69.55;70.30;B;Pikeman;74.00;72.00;4.76;8.00;11.00;3.00
38.10;B;Pikeman;74.00;42.00;A;Pikeman;73.28;42.00;0.72;4.00;35.00;31.00
38.10;B;Pikeman;74.00;78.00;A;Pikeman;73.28;78.00;0.72;4.00;35.00;31.00
38.20;A;Crossbowman;70.56;67.95;B;Pikeman;75.00;70.00;4.89;8.00;23.00;15.00
38.30;A;Pikeman;73.26;42.00;B;Pikeman;74.00;42.00;0.74;4.00;19.00;15.00
38.30;A;Pikeman;74.25;48.00;B;Pikeman;75.00;48.00;0.75;4.00;43.00;39.00
38.30;A;Pikeman;74.27;48.11;B;Pikeman;75.00;48.00;0.74;4.00;39.00;35.00
38.30;A;Pikeman;74.27;69.89;B;Pikeman;75.00;70.00;0.74;4.00;15.00;11.00
38.30;A;Pikeman;74.26;48.00;B;Pikeman;75.00;48.00;0.74;4.00;35.00;31.00
38.30;A;Knight;74.52;48.32;B;Pikeman;75.00;48.00;0.58;8.00;31.00;23.00
38.30;A;Crossbowman;71.52;51.34;B;Pikeman;75.00;48.00;4.83;8.00;23.00;15.00
38.30;B;Knight;77.00;52.00;A;Knight;76.50;51.80;0.54;6.00;74.00;68.00
38.30;B;Knight;77.00;66.00;A;Knight;76.50;66.20;0.54;6.00;74.00;68.00
38.40;A;Crossbowman;69.60;48.24;B;Pikeman;74.00;46.00;4.94;8.00;19.00;11.00
38.60;A;Pikeman;74.25;40.00;B;Pikeman;75.00;40.00;0.75;4.00;55.00;51.00
38.60;A;Pikeman;73.26;46.00;B;Pikeman;74.00;46.00;0.74;4.00;11.00;7.00
38.60;A;Pikeman;74.26;40.00;B;Pikeman;75.00;40.00;0.74;4.00;51.00;47.00
38.60;A;Knight;74.52;69.68;B;Pikeman;75.00;70.00;0.58;8.00;11.00;3.00
38.60;B;Pikeman;75.00;40.00;A;Pikeman;74.27;40.00;0.73;4.00;35.00;31.00
38.80;B;Pikeman;74.00;44.00;A;Pikeman;73.28;44.00;0.72;4.00;35.00;31.00
38.80;B;Pikeman;74.00;46.00;A;Pikeman;73.28;46.00;0.72;4.00;35.00;31.00
38.80;B;Pikeman;74.00;72.00;A;Pikeman;73.28;72.00;0.72;4.00;35.00;31.00
38.80;B;Pikeman;74.00;74.00;A;Pikeman;73.28;74.00;0.72;4.00;35.00;31.00
38.80;B;Pikeman;74.00;76.00;A;Pikeman;73.28;76.00;0.72;4.00;35.00;31.00
38.90;A;Pikeman;74.27;40.00;B;Pikeman;75.00;40.00;0.73;4.00;47.00;43.00
38.90;A;Pikeman;73.28;42.00;B;Pikeman;74.00;42.00;0.72;4.00;15.00;11.00
38.90;A;Pikeman;73.28;44.00;B;Pikeman;74.00;44.00;0.72;4.00;27.00;23.00
38.90;A;Pikeman;73.28;46.00;B;Pikeman;74.00;46.00;0.72;4.00;7.00;3.00
38.90;A;Pikeman;74.27;48.00;B;Pikeman;75.00;48.00;0.73;4.00;15.00;11.00
38.90;A;Pikeman;74.27;70.00;B;Pikeman;75.00;70.00;0.73;4.00;3.00;0.00
38.90;A;Pikeman;73.28;72.00;B;Pikeman;74.00;72.00;0.72;4.00;3.00;0.00
38.90;A;Pikeman;73.28;74.00;B;Pikeman;74.00;74.00;0.72;4.00;27.00;23.00
38.90;A;Pikeman;73.28;76.00;B;Pikeman;74.00;76.00;0.72;4.00;27.00;23.00
38.90;A;Pikeman;73.28;78.00;B;Pikeman;74.00;78.00;0.72;4.00;7.00;3.00
39.00;A;Crossbowman;69.75;39.92;B;Pikeman;74.00;42.00;4.73;8.00;11.00;3.00
39.20;A;Pikeman;76.24;54.00;B;Knight;77.00;54.00;0.76;10.00;46.00;36.00
39.20;A;Pikeman;76.24;56.00;B;Knight;77.00;56.00;0.76;10.00;42.00;32.00
39.20;A;Pikeman;76.24;58.00;B;Knight;77.00;58.00;0.76;10.00;42.00;32.00
39.20;A;Pikeman;76.24;60.00;B;Knight;77.00;60.00;0.76;10.00;42.00;32.00
39.20;A;Pikeman;76.24;62.00;B;Knight;77.00;62.00;0.76;10.00;46.00;36.00
39.20;A;Pikeman;76.24;64.00;B;Knight;77.00;64.00;0.76;10.00;46.00;36.00
39.20;A;Knight;76.32;54.00;B;Knight;77.00;54.00;0.68;6.00;36.00;30.00
39.20;A;Knight;76.32;56.00;B;Knight;77.00;56.00;0.68;6.00;32.00;26.00
39.20;A;Knight;76.32;58.00;B;Knight;77.00;58.00;0.68;6.00;32.00;26.00
39.20;A;Knight;76.32;60.00;B;Knight;77.00;60.00;0.68;6.00;32.00;26.00
39.20;A;Knight;76.32;62.00;B;Knight;77.00;62.00;0.68;6.00;36.00;30.00
39.20;A;Knight;76.32;64.00;B;Knight;77.00;64.00;0.68;6.00;36.00;30.00
39.30;A;Crossbowman;70.00;48.53;B;Pikeman;74.00;46.00;4.73;8.00;3.00;0.00
39.40;B;Knight;77.00;54.00;A;Knight;76.40;54.00;0.60;6.00;68.00;62.00
39.40;B;Knight;77.00;56.00;A;Knight;76.40;56.00;0.60;6.00;68.00;62.00
39.40;B;Knight;77.00;58.00;A;Knight;76.40;58.00;0.60;6.00;68.00;62.00
39.40;B;Knight;77.00;60.00;A;Knight;76.40;60.00;0.60;6.00;68.00;62.00
39.40;B;Knight;77.00;62.00;A;Knight;76.40;62.00;0.60;6.00;68.00;62.00
39.40;B;Knight;77.00;64.00;A;Knight;76.40;64.00;0.60;6.00;68.00;62.00
39.50;A;Pikeman;76.08;51.78;B;Knight;77.00;52.00;0.94;10.00;46.00;36.00
39.50;A;Pikeman;76.23;54.00;B;Knight;77.00;54.00;0.77;10.00;30.00;20.00
39.50;A;Pikeman;76.23;56.00;B;Knight;77.00;56.00;0.77;10.00;26.00;16.00
39.50;A;Pikeman;76.23;58.00;B;Knight;77.00;58.00;0.77;10.00;26.00;16.00
39.50;A;Pikeman;76.23;60.00;B;Knight;77.00;60.00;0.77;10.00;26.00;16.00
39.50;A;Pikeman;76.23;62.00;B;Knight;77.00;62.00;0.77;10.00;30.00;20.00
39.50;A;Pikeman;76.23;64.00;B;Knight;77.00;64.00;0.77;10.00;30.00;20.00
39.50;A;Pikeman;76.08;66.22;B;Knight;77.00;66.00;0.94;10.00;46.00;36.00
39.50;A;Pikeman;76.09;51.78;B;Knight;77.00;52.00;0.94;10.00;36.00;26.00
39.50;A;Pikeman;76.09;66.22;B;Knight;77.00;66.00;0.94;10.00;36.00;26.00
39.50;A;Pikeman;76.10;51.78;B;Knight;77.00;52.00;0.93;10.00;26.00;16.00
39.50;A;Pikeman;76.25;54.00;B;Knight;77.00;54.00;0.75;10.00;20.00;10.00
39.50;A;Pikeman;76.25;56.00;B;Knight;77.00;56.00;0.75;10.00;16.00;6.00
39.50;A;Pikeman;76.25;58.00;B;Knight;77.00;58.00;0.75;10.00;16.00;6.00
39.50;A;Pikeman;76.25;60.00;B;Knight;77.00;60.00;0.75;10.00;16.00;6.00
39.50;A;Pikeman;76.25;62.00;B;Knight;77.00;62.00;0.75;10.00;20.00;10.00
39.50;A;Pikeman;76.25;64.00;B;Knight;77.00;64.00;0.75;10.00;20.00;10.00
39.50;A;Pikeman;76.10;66.22;B;Knight;77.00;66.00;0.93;10.00;26.00;16.00
39.50;A;Knight;74.54;48.32;B;Pikeman;75.00;48.00;0.57;8.00;11.00;3.00
39.50;A;Knight;76.40;54.00;B;Knight;77.00;54.00;0.60;6.00;10.00;4.00
39.50;A;Knight;76.40;56.00;B;Knight;77.00;56.00;0.60;6.00;6.00;0.00
39.50;A;Knight;76.40;58.00;B;Knight;77.00;58.00;0.60;6.00;6.00;0.00
39.50;A;Knight;76.40;60.00;B;Knight;77.00;60.00;0.60;6.00;6.00;0.00
39.50;A;Knight;76.40;62.00;B;Knight;77.00;62.00;0.60;6.00;10.00;4.00
39.50;A;Knight;76.40;64.00;B;Knight;77.00;64.00;0.60;6.00;10.00;4.00
39.50;A;Crossbowman;69.68;40.10;B;Pikeman;74.00;42.00;4.72;8.00;3.00;0.00
39.60;A;Crossbowman;69.25;77.91;B;Pikeman;74.00;78.00;4.75;8.00;3.00;0.00
39.70;A;Crossbowman;72.18;62.08;B;Knight;77.00;62.00;4.82;4.00;4.00;0.00
39.80;A;Pikeman;73.27;44.00;B;Pikeman;74.00;44.00;0.73;4.00;23.00;19.00
39.80;A;Pikeman;73.27;74.00;B;Pikeman;74.00;74.00;0.73;4.00;23.00;19.00
39.80;A;Pikeman;73.27;76.00;B;Pikeman;74.00;76.00;0.73;4.00;23.00;19.00
39.80;A;Pikeman;74.36;48.49;B;Pikeman;75.00;48.00;0.81;4.00;3.00;0.00
39.80;A;Knight;76.46;51.79;B;Knight;77.00;52.00;0.58;6.00;16.00;10.00
39.80;A;Knight;76.46;66.21;B;Knight;77.00;66.00;0.58;6.00;16.00;10.00
39.80;A;Knight;76.50;51.80;B;Knight;77.00;52.00;0.54;6.00;10.00;4.00
39.80;A;Knight;76.50;66.20;B;Knight;77.00;66.00;0.54;6.00;10.00;4.00
39.90;A;Crossbowman;69.01;44.11;B;Pikeman;74.00;44.00;4.99;8.00;19.00;11.00
39.90;A;Crossbowman;69.54;45.90;B;Pikeman;74.00;44.00;4.85;8.00;11.00;3.00
39.90;A;Crossbowman;69.55;72.32;B;Pikeman;74.00;74.00;4.76;8.00;19.00;11.00
39.90;A;Crossbowman;69.01;74.11;B;Pikeman;74.00;74.00;4.99;0.00;11.00;11.00
39.90;A;Crossbowman;69.01;76.11;B;Pikeman;74.00;76.00;4.99;8.00;19.00;11.00
40.00;B;Pikeman;75.00;72.00;A;Pikeman;74.27;72.00;0.73;4.00;31.00;27.00
40.10;A;Pikeman;74.26;72.00;B;Pikeman;75.00;72.00;0.74;4.00;55.00;51.00
40.10;A;Knight;74.82;71.09;B;Pikeman;75.00;72.00;0.93;8.00;51.00;43.00
40.10;A;Crossbowman;69.55;42.30;B;Pikeman;74.00;44.00;4.76;8.00;3.00;0.00
40.10;A;Crossbowman;72.44;55.97;B;Knight;77.00;54.00;4.96;0.00;4.00;4.00
40.10;A;Crossbowman;70.64;70.09;B;Pikeman;75.00;72.00;4.76;8.00;43.00;35.00
40.10;A;Crossbowman;70.50;70.27;B;Pikeman;75.00;72.00;4.82;8.00;35.00;27.00
40.10;A;Crossbowman;70.37;70.56;B;Pikeman;75.00;72.00;4.85;8.00;27.00;19.00
40.10;B;Knight;77.00;52.00;A;Knight;76.50;51.80;0.54;6.00;68.00;62.00
40.10;B;Knight;77.00;66.00;A;Knight;76.50;66.20;0.54;6.00;68.00;62.00
40.40;A;Pikeman;74.26;46.00;B;Pikeman;75.00;46.00;0.74;4.00;55.00;51.00
40.40;A;Knight;74.81;71.09;B;Pikeman;75.00;72.00;0.93;8.00;19.00;11.00
40.40;A;Crossbowman;70.09;40.18;B;Pikeman;75.00;40.00;4.91;8.00;43.00;35.00
40.40;A;Crossbowman;70.12;40.27;B;Pikeman;75.00;40.00;4.88;8.00;35.00;27.00
40.40;A;Crossbowman;70.36;47.72;B;Pikeman;75.00;46.00;4.95;8.00;51.00;43.00
40.40;A;Crossbowman;71.41;68.73;B;Pikeman;75.00;72.00;4.86;0.00;11.00;11.00
40.40;A;Crossbowman;69.68;77.90;B;Pikeman;74.00;76.00;4.72;0.00;11.00;11.00
40.40;A;Crossbowman;69.75;78.08;B;Pikeman;74.00;76.00;4.73;8.00;11.00;3.00
40.70;A;Pikeman;74.71;71.24;B;Pikeman;75.00;72.00;0.82;4.00;11.00;7.00
40.70;A;Pikeman;74.25;72.00;B;Pikeman;75.00;72.00;0.75;4.00;7.00;3.00
40.70;A;Pikeman;73.26;74.00;B;Pikeman;74.00;74.00;0.74;4.00;11.00;7.00
40.70;A;Pikeman;73.26;76.00;B;Pikeman;74.00;76.00;0.74;4.00;3.00;0.00
40.70;A;Pikeman;74.26;42.00;B;Pikeman;75.00;42.00;0.74;4.00;55.00;51.00
40.70;A;Pikeman;74.77;71.11;B;Pikeman;75.00;72.00;0.92;4.00;3.00;0.00
40.70;A;Pikeman;74.26;78.00;B;Pikeman;75.00;78.00;0.74;4.00;55.00;51.00
40.70;A;Crossbowman;70.70;47.97;B;Pikeman;75.00;46.00;4.73;8.00;43.00;35.00
40.70;A;Crossbowman;72.09;51.41;B;Knight;77.00;52.00;4.95;4.00;4.00;0.00
40.70;B;Pikeman;75.00;42.00;A;Pikeman;74.27;42.00;0.73;4.00;31.00;27.00
40.70;B;Pikeman;75.00;46.00;A;Pikeman;74.27;46.00;0.73;4.00;31.00;27.00
40.70;B;Pikeman;75.00;78.00;A;Pikeman;74.27;78.00;0.73;4.00;31.00;27.00
41.00;A;Pikeman;74.25;78.00;B;Pikeman;75.00;78.00;0.75;4.00;51.00;47.00
41.00;A;Knight;74.81;46.91;B;Pikeman;75.00;46.00;0.93;8.00;35.00;27.00
41.00;A;Knight;76.32;54.00;B;Knight;77.00;54.00;0.68;6.00;4.00;0.00
41.00;A;Knight;78.24;58.00;B;Knight;79.00;58.00;0.76;6.00;100.00;94.00
41.00;A;Knight;78.24;60.00;B;Knight;79.00;60.00;0.76;6.00;100.00;94.00
41.00;A;Knight;76.78;63.36;B;Knight;77.00;64.00;0.67;6.00;4.00;0.00
41.00;A;Crossbowman;70.04;39.92;B;Pikeman;75.00;40.00;4.96;0.00;27.00;27.00
41.30;A;Pikeman;74.25;42.00;B;Pikeman;75.00;42.00;0.75;4.00;51.00;47.00
41.30;A;Pikeman;74.25;44.00;B;Pikeman;75.00;44.00;0.75;4.00;55.00;51.00
41.30;A;Pikeman;74.71;46.76;B;Pikeman;75.00;46.00;0.82;4.00;27.00;23.00
41.30;A;Pikeman;74.70;46.87;B;Pikeman;75.00;46.00;0.92;4.00;23.00;19.00
41.30;A;Pikeman;74.72;46.76;B;Pikeman;75.00;46.00;0.81;4.00;19.00;15.00
41.30;A;Knight;74.82;46.91;B;Pikeman;75.00;46.00;0.93;8.00;15.00;7.00
41.30;A;Knight;78.32;58.00;B;Knight;79.00;58.00;0.68;6.00;94.00;88.00
41.30;A;Knight;78.32;60.00;B;Knight;79.00;60.00;0.68;6.00;94.00;88.00
41.30;A;Crossbowman;70.79;48.23;B;Pikeman;75.00;46.00;4.76;8.00;7.00;0.00
41.40;B;Pikeman;75.00;44.00;A;Pikeman;74.27;44.00;0.73;4.00;31.00;27.00
41.40;B;Knight;79.00;58.00;A;Knight;78.32;58.00;0.68;6.00;62.00;56.00
41.40;B;Knight;79.00;60.00;A;Knight;78.32;60.00;0.68;6.00;62.00;56.00
41.50;A;Crossbowman;70.25;40.09;B;Pikeman;75.00;40.00;4.75;8.00;27.00;19.00
41.60;A;Pikeman;74.25;40.00;B;Pikeman;75.00;40.00;0.75;4.00;19.00;15.00
41.60;A;Pikeman;74.26;40.00;B;Pikeman;75.00;40.00;0.74;4.00;15.00;11.00
41.60;A;Knight;76.74;50.87;B;Knight;77.00;50.00;0.91;6.00;100.00;94.00
